internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
14122,Eospalax smithii,"Myospalax smithii Thomas, 1911",Myospalax,smithii,"Thomas, 1911",,
14473,Nectomys palmipes,"Nectomys tatei Hershkovitz, 1948",Nectomys,tatei,"Hershkovitz, 1948",,
14474,Nectomys rattus,"Nectomys melanius Thomas, 1910",Nectomys,melanius,"Thomas, 1910",,
14474,Nectomys rattus,"Nectomys mattensis Thomas, 1903",Nectomys,mattensis,"Thomas, 1903",,
14474,Nectomys rattus,"Nectomys squamipes Brants, 1861",Nectomys,squamipes,"Brants, 1861",,
14582,Neotoma albigula,"Neotoma varia Burt, 1932",Neotoma,varia,"Burt, 1932",,
15138,Oecomys rex,"Oecomys regalis Herskovitz, 1960",Oecomys,regalis,"Herskovitz, 1960",,
15245,Oligoryzomys destructor,"Oryzomys spodiurus (Tschudi, 1844)",Oryzomys,spodiurus,"(Tschudi, 1844)",,
15246,Oligoryzomys eliurus,"Oryzomys utiaritensis J.A. Allen, 1916",Oryzomys,utiaritensis,"J.A. Allen, 1916",,
15584,Nephelomys albigularis,"Oryzomys albigularis (Tomes, 1860)",Oryzomys,albigularis,"(Tomes, 1860)",,
15585,Handleyomys alfaroi,"Oryzomys alfaroi (J.A. Allen, 1891)",Oryzomys,alfaroi,"(J.A. Allen, 1891)",,
15605,Euryoryzomys macconnelli,"Oryzomys macconnelli Thomas, 1910",Oryzomys,macconnelli,"Thomas, 1910",,
15607,Euryoryzomys nitidus,"Oryzomys nitidus (Thomas, 1884)",Oryzomys,nitidus,"(Thomas, 1884)",,
15612,Handleyomys rostratus,"Oryzomys rostratus Merriam, 1901",Oryzomys,rostratus,"Merriam, 1901",,
15614,Cerradomys subflavus,"Oryzomys subflavus (Wagner, 1842)",Oryzomys,subflavus,"(Wagner, 1842)",,
15614,Cerradomys subflavus," Hesperomys subflavus Wagner,1842", Hesperomys,subflavus,"Wagner,1842",,
15616,Aegialomys xanthaeolus,"Oryzomys xantheolus Thomas, 1894 [orth. error]",Oryzomys,xantheolus,"Thomas, 1894 [orth. error]",,
15616,Aegialomys xanthaeolus,"Oryzomys xanthaeolus Thomas, 1894",Oryzomys,xanthaeolus,"Thomas, 1894",,
15617,Hylaeamys yunganus,"Oryzomys yunganus Thomas, 1902",Oryzomys,yunganus,"Thomas, 1902",,
15652,Otomys angoniensis,"Otomys maximus Roberts, 1924",Otomys,maximus,"Roberts, 1924",,
15787,Brucepattersonius iheringi,"Oxymycterus iheringi Thomas, 1896",Oxymycterus,iheringi,"Thomas, 1896",,
15951,Panthera leo,"Felis leo Linnaeus, 1758",Felis,leo,"Linnaeus, 1758",,
16025,Cratogeomys castanops,"Pappogeomys castanops (Baird, 1852)",Pappogeomys,castanops,"(Baird, 1852)",,
16375,Paruromys dominator,"Paruromys ursinus (Sody, 1941)",Paruromys,ursinus,"(Sody, 1941)",,
16467,Pedetes capensis,"Yerbua capensis Forster, 1778",Yerbua,capensis,"Forster, 1778",,
16723,Petaurista petaurista,"Sciurus petaurista Pallas, 1766",Sciurus,petaurista,"Pallas, 1766",,
17035,Phodopus campbelli,"Phodopus sungorus Gromov & Baranova, 1981 ssp. tuvinicus",Phodopus,sungorus,"Gromov & Baranova, 1981",subspecies,
17035,Phodopus campbelli,"Phodopus crepidatus Hollister, 1912",Phodopus,crepidatus,"Hollister, 1912",,
17036,Phodopus roborovskii,"Phodopus przewalskii Vorontsov & Kriukova, 1969",Phodopus,przewalskii,"Vorontsov & Kriukova, 1969",,
17036,Phodopus roborovskii,"Phodopus praedilectus Mori, 1930",Phodopus,praedilectus,"Mori, 1930",,
17036,Phodopus roborovskii,"Phodopus bedfordiae (Thomas, 1908)",Phodopus,bedfordiae,"(Thomas, 1908)",,
18115,Praomys jacksoni,"Praomys peromyscus Heller, 1909",Praomys,peromyscus,"Heller, 1909",,
18115,Praomys jacksoni,"Praomys montis Thomas & Wroughton, 1910",Praomys,montis,"Thomas & Wroughton, 1910",,
18568,Pseudomys johnsoni,"Pseudomys laborifex Kitchener & Humphreys, 1986",Pseudomys,laborifex,"Kitchener & Humphreys, 1986",,
18702,Pteromys volans,"Sciurus volans Linnaeus, 1758",Sciurus,volans,"Linnaeus, 1758",,
18709,Pteronotus personatus,"Pteronotus personatus Dobson, 1878 ssp. psilotis",Pteronotus,personatus,"Dobson, 1878",subspecies,
18942,Pygeretmus platyurus,"Pygeretmus vinogradovi Vorontsov, 1958",Pygeretmus,vinogradovi,"Vorontsov, 1958",,
19324,Rattus bontanus,"Rattus foramineus Sody, 1941",Rattus,foramineus,"Sody, 1941",,
19356,Rattus palmarum,"Mus palmarum Zelebor, 1869",Mus,palmarum,"Zelebor, 1869",,
19361,Rattus andamanensis,"Rattus sikkimensis Hinton, 1919",Rattus,sikkimensis,"Hinton, 1919",,
19361,Rattus andamanensis,"Rattus remotus (Robinson & Kloss, 1914)",Rattus,remotus,"(Robinson & Kloss, 1914)",,
19365,Rattus stoicus,"Mus rogersi Thomas, 1907",Mus,rogersi,"Thomas, 1907",,
19365,Rattus stoicus,"Mus stoicus Miller, 1902",Mus,stoicus,"Miller, 1902",,
19365,Rattus stoicus,"Rattus rogersi (Thomas, 1907)",Rattus,rogersi,"(Thomas, 1907)",,
19365,Rattus stoicus,"Mus taciturnus Miller, 1902",Mus,taciturnus,"Miller, 1902",,
19370,Rattus pyctoris,"Rattus rattoides (Hodgson, 1845)",Rattus,rattoides,"(Hodgson, 1845)",,
19370,Rattus pyctoris,"Rattus turkestanicus (Satunin, 1903)",Rattus,turkestanicus,"(Satunin, 1903)",,
19609,Rhipidomys latimanus,"Rhipidomys scandens Goldman, 1913",Rhipidomys,scandens,"Goldman, 1913",,
19867,Salpingotus pallidus,"Prosalpingotus pallidus Shenbrot & Mazin, 1989 ssp. sludskii",Prosalpingotus,pallidus,"Shenbrot & Mazin, 1989",subspecies,
20102,Selevinia betpakdalaensis,"Selevinia paradoxa Argyropulo & Vinogradov, 1939",Selevinia,paradoxa,"Argyropulo & Vinogradov, 1939",,
20188,Sicista concolor,"Sicista concolor (Thomas, 1893) ssp. leathemi",Sicista,concolor,"(Thomas, 1893)",subspecies,
20188,Sicista concolor,"Sminthus leathemi Thomas, 1893",Sminthus,leathemi,"Thomas, 1893",,
20188,Sicista concolor,"Sicista concolor (True, 1894) ssp. flavus",Sicista,concolor,"(True, 1894)",subspecies,
20188,Sicista concolor,"Sminthus flavus True, 1894",Sminthus,flavus,"True, 1894",,
20188,Sicista concolor,"Sminthus concolor Buchner, 1892",Sminthus,concolor,"Buchner, 1892",,
20388,Sorex leucogaster,"Sorex beringianus Yudin, 1967",Sorex,beringianus,"Yudin, 1967",,
20388,Sorex leucogaster,"Sorex jaashinai Kishida, 1930",Sorex,jaashinai,"Kishida, 1930",,
20478,Spermophilus alashanicus,"Spermophilus dilutus (Formozov, 1929)",Spermophilus,dilutus,"(Formozov, 1929)",,
20478,Spermophilus alashanicus,"Spermophilus obscurus Büchner, 1888",Spermophilus,obscurus,"Büchner, 1888",,
20478,Spermophilus alashanicus,"Spermophilus siccus (G.M. Allen, 1925)",Spermophilus,siccus,"(G.M. Allen, 1925)",,
20482,Spermophilus dauricus,"Spermophilus ramosus (Thomas, 1909)",Spermophilus,ramosus,"(Thomas, 1909)",,
20482,Spermophilus dauricus,"Spermophilus yamashinae (Kuroda, 1939)",Spermophilus,yamashinae,"(Kuroda, 1939)",,
20482,Spermophilus dauricus,"Spermophilus mongolicus (Milne-Edwards, 1867)",Spermophilus,mongolicus,"(Milne-Edwards, 1867)",,
20482,Spermophilus dauricus,"Spermophilus umbratus (Thomas, 1908)",Spermophilus,umbratus,"(Thomas, 1908)",,
20483,Spermophilus erythrogenys,"Spermophilus brevicauda Brandt, 1843",Spermophilus,brevicauda,"Brandt, 1843",,
20483,Spermophilus erythrogenys,"Citellus major Wasiljeva, 1964 ssp. heptneri",Citellus,major,"Wasiljeva, 1964",subspecies,
20483,Spermophilus erythrogenys,"Spermophilus erythrogenys Martino, 1923 ssp. ungae",Spermophilus,erythrogenys,"Martino, 1923",subspecies,
20483,Spermophilus erythrogenys,"Spermophilus erythrogenys Belyaev, 1954 ssp. brunnescens",Spermophilus,erythrogenys,"Belyaev, 1954",subspecies,
20720,Steatomys krebsii,"Steatomys leucorhynchus Hill & Carter, 1937",Steatomys,leucorhynchus,"Hill & Carter, 1937",,
20758,Rattus niobe,"Stenomys niobe (Thomas, 1906)",Stenomys,niobe,"(Thomas, 1906)",,
20761,Rattus verecundus,"Stenomys verecundus (Thomas, 1904)",Stenomys,verecundus,"(Thomas, 1904)",,
21360,Eutamias sibiricus,"Tamias sibiricus Laxmann, 1769",Tamias,sibiricus,"Laxmann, 1769",,
21510,Gerbilliscus boehmi,"Tatera boehmi (Noack, 1887)",Tatera,boehmi,"(Noack, 1887)",,
21511,Gerbilliscus brantsii,"Tatera brantsii (Smith, 1836)",Tatera,brantsii,"(Smith, 1836)",,
21513,Gerbilliscus inclusus,"Tatera inclusa (Thomas & Wroughton, 1908)",Tatera,inclusa,"(Thomas & Wroughton, 1908)",,
21516,Gerbilliscus leucogaster,"Tatera leucogaster (Peters, 1852)",Tatera,leucogaster,"(Peters, 1852)",,
21519,Gerbilliscus robustus,"Tatera robusta (Cretzschmar, 1826)",Tatera,robusta,"(Cretzschmar, 1826)",,
21523,Taterillus emini,"Taterillus harringtoni (Thomas, 1906)",Taterillus,harringtoni,"(Thomas, 1906)",,
21984,Lophostoma brasiliense,"Tonatia brasiliense (Peters, 1866)",Tonatia,brasiliense,"(Peters, 1866)",,
22432,Tscherskia triton,"Cricetus triton de Winton, 1899",Cricetus,triton,"de Winton, 1899",,
22432,Tscherskia triton,"Tscherskia albipes Ognev, 1914",Tscherskia,albipes,"Ognev, 1914",,
22432,Tscherskia triton,"Cricetulus nestor Thomas, 1907",Cricetulus,nestor,"Thomas, 1907",,
23041,Microtus clarkei,"Volemys clarkei (Hinton, 1923)",Volemys,clarkei,"(Hinton, 1923)",,
23078,Juliomys pictipes,"Thomasomys pictipes Osgood, 1933",Thomasomys,pictipes,"Osgood, 1933",,
23078,Juliomys pictipes,"Wilfredomys pictipes (Osgood, 1933)",Wilfredomys,pictipes,"(Osgood, 1933)",,
29403,Hylaeamys megacephalus,"Oryzomys capito (Olfers, 1818)",Oryzomys,capito,"(Olfers, 1818)",,
29403,Hylaeamys megacephalus,"Oryzomys megacephalus (Fischer, 1814)",Oryzomys,megacephalus,"(Fischer, 1814)",,
29405,Euryoryzomys russatus,"Oryzomys russatus (Wagner, 1848)",Oryzomys,russatus,"(Wagner, 1848)",,
29405,Euryoryzomys russatus,"Oryzomys intermedius (Leche, 1886) orth. error",Oryzomys,intermedius,"(Leche, 1886) orth. error",,
29405,Euryoryzomys russatus,"Oryzomys kelloggi Avila-Pires, 1959",Oryzomys,kelloggi,"Avila-Pires, 1959",,
29405,Euryoryzomys russatus,"Oryzomys intermedia (Leche, 1886)",Oryzomys,intermedia,"(Leche, 1886)",,
29661,Sorex araneus,"Sorex averini Zubko, 1937",Sorex,averini,"Zubko, 1937",,
40553,Isoodon obesulus,"Didelphis obesula Shaw, 1797",Didelphis,obesula,"Shaw, 1797",,
40602,Atelerix albiventris,"Erinaceus albiventris Wagner, 1841",Erinaceus,albiventris,"Wagner, 1841",,
40604,Erinaceus amurensis,"Erinaceus hanensis Matschie, 1907",Erinaceus,hanensis,"Matschie, 1907",,
40604,Erinaceus amurensis,"Erinaceus tschifuensis Matschie, 1907",Erinaceus,tschifuensis,"Matschie, 1907",,
40604,Erinaceus amurensis,"Erinaceus ussuriensis Satunin, 1907",Erinaceus,ussuriensis,"Satunin, 1907",,
40604,Erinaceus amurensis,"Erinaceus chinensis Satunin, 1907",Erinaceus,chinensis,"Satunin, 1907",,
40604,Erinaceus amurensis,"Erinaceus koreensis Mori, 1922",Erinaceus,koreensis,"Mori, 1922",,
40604,Erinaceus amurensis,"Erinaceus orientalis Allen, 1903",Erinaceus,orientalis,"Allen, 1903",,
40604,Erinaceus amurensis,"Erinaceus dealbatus Swinhoe, 1870",Erinaceus,dealbatus,"Swinhoe, 1870",,
40604,Erinaceus amurensis,"Erinaceus kreyenbergi Matschie, 1907",Erinaceus,kreyenbergi,"Matschie, 1907",,
40604,Erinaceus amurensis,"Erinaceus koreanus Lönnberg, 1922",Erinaceus,koreanus,"Lönnberg, 1922",,
40610,Paraechinus hypomelas,"Hemiechinus hypomelas (Brandt, 1836)",Hemiechinus,hypomelas,"(Brandt, 1836)",,
40610,Paraechinus hypomelas,"Erinaceus hypomelas Brandt, 1836",Erinaceus,hypomelas,"Brandt, 1836",,
40612,Mesechinus dauuricus,"Erinaceus sibiricus Erxleben, 1777",Erinaceus,sibiricus,"Erxleben, 1777",,
40612,Mesechinus dauuricus,"Erinaceus przewalskii (Satunin, 1907)",Erinaceus,przewalskii,"(Satunin, 1907)",,
40612,Mesechinus dauuricus,"Erinaceus manchuricus (Mori, 1926)",Erinaceus,manchuricus,"(Mori, 1926)",,
40624,Crocidura crossei,"Crocidura ingoldbyi Heim de Balsac, 1956",Crocidura,ingoldbyi,"Heim de Balsac, 1956",,
40631,Crocidura fuliginosa,"Sorex fuliginosus Blyth, 1855",Sorex,fuliginosus,"Blyth, 1855",,
41322,Crocidura hildegardeae,"Crocidura lutreola Heller, 1912",Crocidura,lutreola,"Heller, 1912",,
41322,Crocidura hildegardeae,"Crocidura rubecula Dollman, 1915",Crocidura,rubecula,"Dollman, 1915",,
41322,Crocidura hildegardeae,"Crocidura ibeana Dollman, 1915",Crocidura,ibeana,"Dollman, 1915",,
41322,Crocidura hildegardeae,"Crocidura altae Heller, 1912",Crocidura,altae,"Heller, 1912",,
41322,Crocidura hildegardeae,"Crocidura procera Heller, 1912",Crocidura,procera,"Heller, 1912",,
41322,Crocidura hildegardeae,"Crocidura phaios Setzer, 1956",Crocidura,phaios,"Setzer, 1956",,
41322,Crocidura hildegardeae,"Crocidura maanjae Heller, 1910",Crocidura,maanjae,"Heller, 1910",,
41352,Crocidura poensis,"Crocidura schweitzeri Peters, 1877",Crocidura,schweitzeri,"Peters, 1877",,
41356,Crocidura sibirica,"Crocidura leucodon Stroganov, 1956 ssp. ognevi",Crocidura,leucodon,"Stroganov, 1956",subspecies,
41356,Crocidura sibirica,"Crocidura leucodon Dukelsky, 1930 ssp. sibirica",Crocidura,leucodon,"Dukelsky, 1930",subspecies,
41364,Crocidura viaria,"Crocidura bolivari Morales Agacino, 1934",Crocidura,bolivari,"Morales Agacino, 1934",,
41393,Sorex daphaenodon,"Sorex sanguinidens G. Allen, 1914",Sorex,sanguinidens,"G. Allen, 1914",,
41393,Sorex daphaenodon,"Sorex scaloni Ognev, 1933",Sorex,scaloni,"Ognev, 1933",,
41394,Sorex dispar,"Sorex gaspensis Anthony & Goodwin, 1924",Sorex,gaspensis,"Anthony & Goodwin, 1924",,
41398,Sorex gracillimus,"Sorex gracillimus Okhotina, 1993 ssp. granti",Sorex,gracillimus,"Okhotina, 1993",subspecies,
41398,Sorex gracillimus,"Sorex gracillimus Okhotina, 1993 ssp. minor",Sorex,gracillimus,"Okhotina, 1993",subspecies,
41398,Sorex gracillimus,"Sorex minutus Thomas, 1907 ssp. gracillimus",Sorex,minutus,"Thomas, 1907",subspecies,
41398,Sorex gracillimus,"Sorex gracillimus Okhotina, 1993 ssp. nataliae",Sorex,gracillimus,"Okhotina, 1993",subspecies,
41414,Sorex roboratus,"Sorex dukelskiae Ognev, 1933",Sorex,dukelskiae,"Ognev, 1933",,
41414,Sorex roboratus,"Sorex macropygmaeus Ognev, 1922 ssp. araneoides",Sorex,macropygmaeus,"Ognev, 1922",subspecies,
41414,Sorex roboratus,"Sorex platycranius Ognev, 1922",Sorex,platycranius,"Ognev, 1922",,
41414,Sorex roboratus,"Sorex araneus Dukelsky, 1928 ssp. jakutensis",Sorex,araneus,"Dukelsky, 1928",subspecies,
41414,Sorex roboratus,"Sorex thomasi Ognev, 1922",Sorex,thomasi,"Ognev, 1922",,
41414,Sorex roboratus,"Sorex vir G. Allen, 1914",Sorex,vir,"G. Allen, 1914",,
41415,Sorex satunini,"Sorex caucasica Sokolov & Tembotov, 1989 ssp. stvropolica",Sorex,caucasica,"Sokolov & Tembotov, 1989",subspecies,
41424,Sorex unguiculatus,"Sorex shinto Thomas, 1907 ssp. saevus",Sorex,shinto,"Thomas, 1907",subspecies,
41430,Chodsigoa hypsibia,"Soriculus hypsibius de Winton, 1899",Soriculus,hypsibius,"de Winton, 1899",,
41432,Episoriculus leucops,"Soriculus leucops (Horsfield, 1855)",Soriculus,leucops,"(Horsfield, 1855)",,
41433,Episoriculus macrurus,"Soriculus macrurus Blanford, 1888",Soriculus,macrurus,"Blanford, 1888",,
41433,Episoriculus macrurus,"Sorex macrurus Hodgson, 1863 [<i>nomen nudum</i>]",Sorex,macrurus,"Hodgson, 1863 [<i>nomen nudum</i>]",,
41435,Chodsigoa parca,"Soriculus parca (G.M. Allen, 1923)",Soriculus,parca,"(G.M. Allen, 1923)",,
41458,Condylura cristata,"Sorex cristatus Linnaeus, 1758",Sorex,cristatus,"Linnaeus, 1758",,
41460,Euroscaptor klossi,"Euroscaptor malayana Chasen, 1940",Euroscaptor,malayana,"Chasen, 1940",,
41468,Neurotrichus gibbsii,"Urotrichus gibbsii Baird, 1858",Urotrichus,gibbsii,"Baird, 1858",,
41473,Scapanus latimanus,"Scapanus anthonyi Allen, 1893",Scapanus,anthonyi,"Allen, 1893",,
42452,Ammospermophilus leucurus,"Ammospermophilus insularis Nelson & Goldman, 1909",Ammospermophilus,insularis,"Nelson & Goldman, 1909",,
42569,Neotamias amoenus,"Tamias amoenus J.A. Allen, 1890",Tamias,amoenus,"J.A. Allen, 1890",,
42571,Neotamias dorsalis,"Tamias dorsalis Baird, 1855",Tamias,dorsalis,"Baird, 1855",,
42572,Neotamias minimus,"Tamias minimus Bachman, 1839",Tamias,minimus,"Bachman, 1839",,
42576,Neotamias quadrivittatus,"Tamias quadrivittatus (Say, 1823)",Tamias,quadrivittatus,"(Say, 1823)",,
42576,Neotamias quadrivittatus,"Sciurus quadrivittatus Say, 1823",Sciurus,quadrivittatus,"Say, 1823",,
42578,Neotamias rufus,"Tamias rufus (Hoffmeister &amp; Ellis, 1979)",Tamias,rufus,"(Hoffmeister &amp; Ellis, 1979)",,
42578,Neotamias rufus,"Eutamias quadrivittatus ssp. rufus Hoffmeister &amp; Ellis, 1979",Eutamias,quadrivittatus,,subspecies,"Hoffmeister &amp; Ellis, 1979"
42581,Neotamias sonomae,"Tamias sonomae (Grinnell, 1915)",Tamias,sonomae,"(Grinnell, 1915)",,
42581,Neotamias sonomae,"Eutamias sonomae Grinnell, 1915",Eutamias,sonomae,"Grinnell, 1915",,
42582,Neotamias speciosus,"Tamias speciosus Merriam, 1890",Tamias,speciosus,"Merriam, 1890",,
42584,Neotamias townsendii,"Tamias townsendii Bachman, 1839",Tamias,townsendii,"Bachman, 1839",,
42585,Neotamias umbrinus,"Tamias umbrinus J.A. Allen, 1890",Tamias,umbrinus,"J.A. Allen, 1890",,
42588,Geomys bursarius,"Geomys bursarius Merriam, 1890 ssp. lutescens",Geomys,bursarius,"Merriam, 1890",subspecies,
42588,Geomys bursarius,"Geomys bursarius Elrod, Zimmerman, Sudman & Heidt, 2000 ssp. ozarkensis",Geomys,bursarius,"Elrod, Zimmerman, Sudman & Heidt, 2000",subspecies,
42588,Geomys bursarius,"Geomys bursarius Davis, 1940 ssp. major",Geomys,bursarius,"Davis, 1940",subspecies,
42610,Perognathus parvus,"Perognathus xanthanotus Grinnell, 1912",Perognathus,xanthanotus,"Grinnell, 1912",,
42616,Myodes californicus,"Clethrionomys californicus (Merriam, 1980)",Clethrionomys,californicus,"(Merriam, 1980)",,
42617,Myodes gapperi,"Clethrionomys gapperi ssp. solus Hall & Cockrum, 1952 [orth. error]",Clethrionomys,gapperi,,subspecies,"Hall & Cockrum, 1952 [orth. error]"
42618,Dicrostonyx groenlandicus,"Dicrostonyx kilangmiutak Anderson & Rand, 1945",Dicrostonyx,kilangmiutak,"Anderson & Rand, 1945",,
42618,Dicrostonyx groenlandicus,"Dicrostonyx rubricatus (Richardson, 1889)",Dicrostonyx,rubricatus,"(Richardson, 1889)",,
42624,Lemmiscus curtatus,"Lagurus curtatus (Cope, 1868)",Lagurus,curtatus,"(Cope, 1868)",,
42670,Mylomys dybowskii,"Mylomys lowei Hayman, 1936",Mylomys,lowei,"Hayman, 1936",,
42678,Reithrodontomys humulis,"Reithrodontomys humilis (Audubon & Bachman, 1941) [orth. error]",Reithrodontomys,humilis,"(Audubon & Bachman, 1941) [orth. error]",,
44916,Graphiurus nagtglasii,"Graphiurus hueti Rochebrune, 1883",Graphiurus,hueti,"Rochebrune, 1883",,
44928,Graphiurus johnstoni,"Graphiurus kelleni ssp. johnstoni (Thomas, 1898)",Graphiurus,kelleni,,subspecies,"(Thomas, 1898)"
45091,Myomyscus angolensis,"Mastomys angolensis (Bocage, 1890)",Mastomys,angolensis,"(Bocage, 1890)",,
45091,Myomyscus angolensis,"Mastomys angolae (Bocage, 1890)",Mastomys,angolae,"(Bocage, 1890)",,
45094,Praomys daltoni,"Myomys daltoni (Thomas, 1892)",Myomys,daltoni,"(Thomas, 1892)",,
45095,Praomys derooi,"Myomys derooi (Van der Straeten & Verheyen, 1978)",Myomys,derooi,"(Van der Straeten & Verheyen, 1978)",,
45096,Stenocephalemys ruppi,"Myomys ruppi (Van der Straeten & Dieterlen, 1983)",Myomys,ruppi,"(Van der Straeten & Dieterlen, 1983)",,
135161,Sooretamys angouya,"Oryzomys ratticeps (Hensel, 1872)",Oryzomys,ratticeps,"(Hensel, 1872)",,
135161,Sooretamys angouya,"Oryzomys buccinatus (Olfers, 1818)",Oryzomys,buccinatus,"(Olfers, 1818)",,
135161,Sooretamys angouya,"Oryzomys angouya (Fischer, 1814)",Oryzomys,angouya,"(Fischer, 1814)",,
135164,Peromyscus keeni,"Peromyscus oreas Bangs, 1898",Peromyscus,oreas,"Bangs, 1898",,
135164,Peromyscus keeni,"Peromyscus sitkensis Merriam, 1897",Peromyscus,sitkensis,"Merriam, 1897",,
135724,Apodemus witherbyi,"Apodemus hermonensis Filippucci, Simson & Nevo, 1989",Apodemus,hermonensis,"Filippucci, Simson & Nevo, 1989",,
135724,Apodemus witherbyi,"Apodemus fulvipectus Ognev, 1924",Apodemus,fulvipectus,"Ognev, 1924",,
136326,Scarturus williamsi,"Allactaga williamsi Thomas, 1897",Allactaga,williamsi,"Thomas, 1897",,
136327,Crocidura jouvenetae,"Crocidura ebriensis Heim de Balsac & Aellen, 1958",Crocidura,ebriensis,"Heim de Balsac & Aellen, 1958",,
136471,Acomys dimidiatus,"Acomys flavidus Thomas, 1917",Acomys,flavidus,"Thomas, 1917",,
136471,Acomys dimidiatus,"Mus dimidiatus Cretzschmar, 1826",Mus,dimidiatus,"Cretzschmar, 1826",,
136471,Acomys dimidiatus,"Acomys cahirinus ssp. dimidiatus (Cretzschmar, 1826)",Acomys,cahirinus,,subspecies,"(Cretzschmar, 1826)"
136648,Alticola olchonensis,"Alticola baicalensis Litvinov, 1961",Alticola,baicalensis,"Litvinov, 1961",,
136840,Geomys breviceps,"Geomys bursarius Baird, 1855 ssp. breviceps",Geomys,bursarius,"Baird, 1855",subspecies,
136840,Geomys breviceps,"Geomys breviceps Merriam, 1895 ssp. sagittalis",Geomys,breviceps,"Merriam, 1895",subspecies,
47766841,Oecomys concolor,"Oryzomys concolor (Wagner, 1845)",Oryzomys,concolor,"(Wagner, 1845)",,
47766841,Oecomys concolor,"Hesperomys concolor Wagner, 1845",Hesperomys,concolor,"Wagner, 1845",,
47783095,Scarturus elater,"Allactaga elater (H. Lichtenstein, 1825)",Allactaga,elater,"(H. Lichtenstein, 1825)",,
47783095,Scarturus elater,"Dipus elater H. Lichtenstein, 1825",Dipus,elater,"H. Lichtenstein, 1825",,
47804700,Heteromys desmarestianus,"Heteromys goldmani Merriam, 1902",Heteromys,goldmani,"Merriam, 1902",,
9149,Gerbillus simoni,"Dipodillus zakariai Cockrum, Vaughn & Vaughn, 1976",Dipodillus,zakariai,"Cockrum, Vaughn & Vaughn, 1976",,
11487,Lemniscomys barbarus,"Arvicanthis barbarus (Linnaeus, 1766)",Arvicanthis,barbarus,"(Linnaeus, 1766)",,
11487,Lemniscomys barbarus,"Mus barbarus Linnaeus, 1766",Mus,barbarus,"Linnaeus, 1766",,
13463,Microtus guentheri,"Microtus mustersi Hinton, 1926",Microtus,mustersi,"Hinton, 1926",,
15662,Otomys unisulcatus,"Myotomys unisulcatus (F. Cuvier, 1829)",Myotomys,unisulcatus,"(F. Cuvier, 1829)",,
868,Allocebus trichotis,"Cheirogaleus trichotis Günther, 1875",Cheirogaleus,trichotis,"Günther, 1875",,
4085,Cebus trinitatis,"Cebus albifrons ssp. trinitatis von Pusch, 1942",Cebus,albifrons,,subspecies,"von Pusch, 1942"
6302,Daubentonia madagascariensis,"Sciurus madagascariensis Gmelin, 1788",Sciurus,madagascariensis,"Gmelin, 1788",,
8202,Eulemur mongoz,"Lemur mongoz Linnaeus, 1758",Lemur,mongoz,"Linnaeus, 1758",,
8205,Eulemur cinereiceps,"Eulemur albocollaris (Rumpler, 1975)",Eulemur,albocollaris,"(Rumpler, 1975)",,
8205,Eulemur cinereiceps,"Eulemur fulvus ssp. albocollaris (A. Grandidier & Milne-Edwards, 1890)",Eulemur,fulvus,,subspecies,"(A. Grandidier & Milne-Edwards, 1890)"
8206,Eulemur collaris,"Eulemur fulvus ssp. collaris (É. Geoffroy, 1817)",Eulemur,fulvus,,subspecies,"(É. Geoffroy, 1817)"
8207,Eulemur fulvus,"Eulemur fulvus ssp. mayottensis (Schlegel, 1866)",Eulemur,fulvus,,subspecies,"(Schlegel, 1866)"
8207,Eulemur fulvus,"Eulemur fulvus ssp. fulvus (É. Geoffroy, 1796)",Eulemur,fulvus,,subspecies,"(É. Geoffroy, 1796)"
8209,Eulemur rufus,"Eulemur fulvus ssp. rufus (Audebert, 1800)",Eulemur,fulvus,,subspecies,"(Audebert, 1800)"
8211,Eulemur flavifrons,"Eulemur macaco ssp. flavifrons (Gray, 1867)",Eulemur,macaco,,subspecies,"(Gray, 1867)"
9673,Hapalemur griseus,"Hapalemur ranomafanensis Rabarivola, Prosper, Zaramody, Andriaholinirina & Hauwy, 2007",Hapalemur,ranomafanensis,"Rabarivola, Prosper, Zaramody, Andriaholinirina & Hauwy, 2007",,
9674,Prolemur simus,"Hapalemur simus Gray, 1871",Hapalemur,simus,"Gray, 1871",,
16872,Phaner furcifer,"Phaner furcifer ssp. furcifer (de Blainville, 1839)",Phaner,furcifer,,subspecies,"(de Blainville, 1839)"
16873,Phaner parienti,"Phaner furcifer ssp. parienti Groves & Tattersall, 1991",Phaner,furcifer,,subspecies,"Groves & Tattersall, 1991"
16874,Phaner pallescens,"Phaner furcifer ssp. pallescens Groves & Tattersall, 1991",Phaner,furcifer,,subspecies,"Groves & Tattersall, 1991"
16875,Phaner electromontis,"Phaner furcifer (Groves & Tattersall, 1991) ssp. electromontis",Phaner,furcifer,"(Groves & Tattersall, 1991)",subspecies,
18354,Propithecus verreauxi,"Propithecus verreauxi ssp. verreauxi A. Grandidier, 1867",Propithecus,verreauxi,,subspecies,"A. Grandidier, 1867"
18355,Propithecus coquereli,"Propithecus verreauxi ssp. coquereli (A. Grandidier, 1867)",Propithecus,verreauxi,,subspecies,"(A. Grandidier, 1867)"
18356,Propithecus coronatus,"Propithecus verreauxi ssp. coronatus Milne-Edwards, 1871",Propithecus,verreauxi,,subspecies,"Milne-Edwards, 1871"
