internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
13655,Neomonachus tropicalis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,,"(Gray, 1850)","The genus <em>Monachus </em>previously included three geographically widely separated species: the Mediterranean Monk Seal, <em>Monachus monachus</em>; the Caribbean Monk Seal, <em>Monachus tropicalis</em>; and the Hawaiian Monk Seal, <em>Monachus schauinslandi</em> (Rice 1998).&#160; Recent studies&#160; (Scheel <em>et al</em>. 2014) have shown that molecular, morphological, and temporal divergence between the Mediterranean and New World Monk Seals (Hawaiian and Caribbean) is equivalent to or greater than between sister genera of other phocids. As a result, Caribbean and Hawaiian Monk Seals have been reclassified together in a newly erected genus, <em>Neomonachus</em>. Considered the most primitive of all living phocid species, monk seals have anatomical features that resemble those of seal fossils from 14-16 million years ago (Barnes <em>et al</em>. 1985)."
14549,Neophoca cinerea,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Neophoca,cinerea,,,,,"(Péron, 1816)",<p>According to Rice (1998) the taxonomy of <em>Phocarctos</em> of New Zealand and <em>Neophoca</em> of Australia was confused until clarified by King (1960).<br/></p>
15106,Odobenus rosmarus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,ODOBENIDAE,Odobenus,rosmarus,,,,,"(Linnaeus, 1758)","The Walrus, <em>Odobenus rosmarus</em>, was in the past divided into three subspecies: the Atlantic Walrus (<em>O. r. rosmarus</em>), the Pacific Walrus (<em>O. r. divergens</em>), and the Laptev Walrus (<em>O. r. laptevi</em>) (Rice 1998). However, the status of the Laptev Walrus has always been somewhat uncertain, animals from that region are described as being intermediate in size between the Pacific and Atlantic forms, with skull morphology most similar to the Pacific subspecies (Fay 1982). Recent analyses of mitochondrial DNA and morphometric data suggest that the taxon <em>O. r. laptevi</em> should be abandoned (Lindqvist <em>et al.</em> 2009). The walruses found in the Laptev Sea are in all probability the westernmost part of the Pacific Walrus population.<br/><br/>The IUCN Pinniped Specialist Group has assessed the status of the Atlantic and Pacific Walrus subspecies separately. This assessment combines those two analyses to assess the global status of the Walrus as a species."
15269,Ommatophoca rossii,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Ommatophoca,rossii,,,,,"(Gray, 1844)",
17013,Phoca vitulina,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Phoca,vitulina,,,,,"Linnaeus, 1758","There are five commonly recognized subspecies of Harbor Seals: <em>Phoca vitulina richardii,</em> the Eastern Pacific Harbor Seal; <em>P. v. stejnegeri</em>, the Kuril Seal or Western Pacific Harbor Seal; <em>P. v. vitulina</em>, the Eastern Atlantic Harbor Seal; <em>P. v. concolor</em> the Western Atlantic Harbor Seal; and <em>P. v. mellonae</em>, the Ungava Seal or&#160;Seal Lake Seal (Rice 1998).<br/><br/>Berta and Churchill (2011) recognized only one subspecies in the North Pacific (<em>P. v. richardii</em>) and one in the North Atlantic (<em>P. v. vitulina</em>). The IUCN Pinniped Specialist Group believes that pending additional genetics studies, conservation and management of these taxa are best served by following Rice (1998) and maintaining the five subspecies."
17023,Phoca largha,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Phoca,largha,,,,,"(Pallas, 1811)","Morphological, reproductive and behavioural differences separate Spotted Seals from their close relatives, the North Pacific Harbour Seals (<em>Phoca vitulina richardii</em> and <em>P. v. stejnegeri</em>) both of whose ranges overlap with the Spotted Seal (Rice 1998). Recent studies of mtDNA confirmed the distinctiveness of the Harbour and Spotted Seals at the species level. The two species have hybridized in captivity, although information on hybrids occurring in the wild is limited to one possible case (O’Corry-Crowe and Westlake 1997). While Shaughnessy and Fay (1977) identified several separate breeding concentrations, the initial, small, genetic samples did not show geographic substructure within the species (O’Corry-Crowe and Westlake 1997). More recent analyses of larger samples indicate possible population structure between the Yellow Sea, the Sea of Okhotsk, and the Bering Sea (Boveng <em>et al</em>. 2009, O’Corry-Crowe and Bonin 2009, Li <em>et al</em>. 2010)."
41664,Arctocephalus forsteri,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,forsteri,,,,,"(Lesson, 1828)","In 2011 the genus of all Fur Seals other than <em>Arctocephalus pusillus</em> was changed from <em>Arctocephalus</em> to <em>Arctophoca</em>, Peters 1866 (Committee on Taxonomy 2011) based on evidence presented in Berta and Churchill (2012). However, in 2013, based on genetic evidence presented in Nyakatura and Bininda-Emonds (2012), this change was considered to be premature and these species were returned to the genus <em>Arctocephalus</em> pending further research (Committee on Taxonomy 2013).<br/><br/>This species was formerly referred to <em>Arctocephalus doriferus</em> in Australia (King 1969). Small genetic differences, but no morphological differences, between the Australian and New Zealand populations have been reported (Lento <em>et al</em>. 1994, Rice 1998). <br/><br/>The traditional common name for this species, New Zealand Fur Seal, is problematic because most of the current population lives in Australia, not New Zealand. A new, more appropriately descriptive common name, Long-nosed Fur Seal, has been proposed for the Australian population (Shaughnessy and Goldsworthy 2014)."
41666,Zalophus californianus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,californianus,,,,,"(Lesson, 1828)","California Sea Lions were once considered a subspecies of <em>Zalophus californianus</em> (<em>Z. c. californianus</em>) by many authors, but Rice (1998) argued that <em>Z. californianus</em>, <em>Z. japonicus</em>, and <em>Z. wollebaeki</em> are distinct species. Other studies have confirmed the separate species status of <em>Z. japonicus</em> and <em>Z. californianus</em> (Brunner 2004, Sakahira and Niimi 2007) and the separation of <em>Z. californianus</em> and <em>Z. wollebaeki</em> (Wolf <em>et al</em>. 2007)."
41668,Zalophus wollebaeki,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,wollebaeki,,,,,"Sivertsen, 1953","<p>The species has been considered a subspecies of <em>Z. californianus</em> (<em>Z. c. wollebaeki</em>) by many authors. Rice (1998) argued for the retention of <em>Z. californianus</em>, <em>Z. japonicus</em>, and <em>Z. wollebaeki</em> as distinct species. Recent genetic data support the classification as a separate species that separated from the California Sea Lion (<em>Zalophus californianus</em>) about 2.3 ± 0.5 million years ago (Wolf <em>et al</em>. 2007).<br/></p>"
41669,Pusa caspica,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Pusa,caspica,,,,,"(Gmelin, 1788)","The Caspian Seal belongs to the Phocina group of northern seals, which includes the Ringed Seals (<em>Pusa</em>), the Harbour and Spotted Seals (<em>Phoca</em>), and the Grey Seal (<em>Halichoerus</em>). The radiation of the Phocina group is now believed to have started in the northern seas of the late Pliocene, 2-3 million years ago, and was accompanied by invasion of the continental basins, though the paleogeography in this period is not clear (Palo and Väinöla 2006, Fulton and Strobeck 2010).<br/><br/>The taxonomic relationships between the seals of the continental lakes and open ocean has long been contentious, and the placement of the Caspian Seal has varied between the genera <em>Pusa </em>and <em>Phoca.</em> Cladistic and phylogenetic studies from the 1970s to present based on morphology, and more recently mitochondrial and nuclear gene DNA sequence datasets, considered <em>Phoca</em>, <em>Pusa</em>, <em>Histriophoca</em>, and <em>Pagophilus </em>to be a monophyletic group (Wozencraft 2005). These analyses support two clades, <em>Pagophilus </em>and <em>Histriophoca </em>and the Phocina group, <em>Phoca</em>, <em>Pusa</em>, and <em>Halichoerus </em>(Rice 1998, Bininda-Emonds <em>et al.</em> 2007, Arnason <em>et al.</em> 2006, Fulton and Strobeck 2010, Nakatuya and Bininda-Emonds 2012) but the placement of Halichoreus within the group has been problematic.<br/><br/>Using a multigene mitochondrial dataset, Palo and Väinöla (2006) considered <em>Pusa </em>not to be a monophyletic group, with the Phocina forming a polytomy, but suggested that the Caspian Seal was most closely related to <em>Halichoerus</em>. Similarly, Arnason <em>et al.</em> (2006), using whole mitochondrial genome sequences also concluded the Caspian Seal to be most closely related to the Grey Seal, with the Baikal Seal forming a sister taxon, with <em>Phoca </em>and Ringed Seals outside this group. Fulton and Strobeck (2010) using nearly 9,000 base pairs of nuclear gene sequences and complete mtDNA genomes, placed Halichoreus basal to the group, with <em>Pusa </em>and <em>Phoca </em>as sister clades, and <em>Pusa caspica</em> basal to the <em>Pusa</em> genus. The most recent assessment (Nyakatura and Bininda-Emonds 2012), a super tree analysis of all carnivora combining 114 trees from the literature and 45,000 base pairs of DNA sequence, supports the grouping of <em>Halichoreus </em>within <em>Pusa</em>, with <em>Phoca </em>as a sister clade. <em>Pusa caspica</em> and <em>Halichoreus grypus</em> are indicated as sister species, diverging about 1.6 million years ago. Nyakatura and Bininda-Emonds (2012) advocate subsuming <em>Halichoreus </em>and <em>Pusa </em>within the <em>Phoca </em>genus."
41672,Pusa hispida,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Pusa,hispida,,,,,"(Schreber, 1775)","The Ringed Seal has been moved back and forth between the genus name <em>Pusa</em> and <em>Phoca </em>in recent decades, largely a result of difficulty in reconciling the molecular and morphological relationships of the Grey Seal, <em>Halichoerus grypus</em>, to those two genera (Rice 1998). The very limited genetic differences between these taxa (Fulton and Strobeck 2010) argue for inclusion of all of them in a single genus, <em>Phoca</em>, (Nyakatura and Bininda-Emonds 2012) but widespread reluctance to rename the Grey Seal has led to common, though not universal, use of <em>Pusa </em>as a full genus despite the typical placement of <em>Halichoerus</em> in its midst on recent molecular phylogenetic trees (e.g. Committee on Taxonomy 2014). In contrast to the nomenclature for the genus, use of the species name <em>hispida </em>for the Ringed Seals inhabiting the Arctic Ocean and adjoining seas has been broadly accepted&#160;(Rice 1998).<br/><br/>There are currently five recognized subspecies of Ringed Seal (Rice 1998, Committee on Taxonomy 2014), the Arctic Ringed Seal (<em>P. h. hispida</em>), the Okhotsk Ringed Seal (<em>P. h. ochotensis</em>), the Baltic Ringed Seal (<em>P. h. botnica</em>), the Ladoga Seal (<em>P. h. ladogensis</em>), and the Saimaa Seal (<em>P. h. saimensis</em>). Each of the subspecies has been individually assessed by the IUCN Pinniped Specialist Group. This assessment combines those results to determine the status of Ringed Seals at the species level."
41676,Pusa sibirica,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Pusa,sibirica,,,,,"(Gmelin, 1788)","The Baikal Seal belongs to the Phocina group of northern seals, which includes the Ringed Seals (<em>Pusa</em>), the Harbour and Spotted Seals (<em>Phoca</em>), and the Grey Seal (<em>Halichoerus</em>). The radiation of the Phocina group is believed to have started in the northern seas of the late Pliocene, 2-3 million years ago, and was accompanied by invasion of the continental basins, though the paleogeography in this period is still not clear (Palo and Väinöla 2006, Fulton and Strobeck 2010).<br/><br/>The taxonomic relationships between the seals of the continental lakes and open ocean has long been debated, and the placement of the Baikal and Caspian Seals has varied between the genera <em>Pusa </em>and <em>Phoca.</em> Cladistic and phylogenetic studies from the 1970s to present, based on morphology, and more recently mitochondrial and nuclear gene DNA sequences datasets, considered <em>Phoca</em>, <em>Pusa</em>, <em>Histriophoca</em>, and <em>Pagophilus </em>to be a monophyletic group (Wozencraft 2005). These analyses support two clades, <em>Pagophilus </em>and <em>Histriophoca </em>and the Phocina group, <em>Phoca</em>, <em>Pusa</em>, and <em>Halichoerus </em>(Rice 1998, Bininda-Emonds <em>et al.</em> 2007, Arnason <em>et al.</em> 2006, Fulton and Strobeck 2010, Nyakatura and Bininda-Emonds 2012).<br/><br/>Using a multigene mitochondrial dataset, Palo and Väinöla (2006) considered <em>Pusa </em>not to be a monophyletic group, with the Phocina forming a polytomy. Arnason <em>et al.</em> (2006), using whole mitochondrial genome sequences concluded the Caspian Seal to be most closely related to the Grey Seal, with the Baikal Seal forming a sister taxon, with <em>Phoca </em>and Ringed Seals outside this group. Fulton and Strobeck (2010) using nearly 9,000 base pairs of nuclear gene sequences and complete mtDNA genomes, placed <em>Halichoreus </em>basal to the group, with <em>Pusa </em>and <em>Phoca </em>as sister clades. <em>Pusa caspica </em>was suggested as basal to the <em>Pusa </em>genus, with Baikal and Ringed Seals as sister taxa. The most recent assessment (Nyakatura and Bininda-Emonds 2012), a super tree analysis of all carnivora combining 114 trees from the literature and 45,000 base pairs of DNA sequence, supports the grouping of <em>Halichoreus </em>within <em>Pusa</em>, with <em>Phoca </em>as a sister clade. The Baikal Seal is indicated as basal to the grouping of <em>Pusa caspica </em>and <em>Halichoreus grypus</em>, with a divergence time of around 1.6-2 million years ago. Nyakatura and Bininda-Emonds (2012) advocate subsuming <em>Halichoreus </em>and <em>Pusa </em>within the <em>Phoca </em>genus."
45369602,Macroscelides proboscideus,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Macroscelides,proboscideus,,,,,"(Shaw, 1800)","In the past the single family was included in the order Insectivora, but now the family is in the monophyletic order Macroscelidea and the newly created super-cohort Afrotheria. Currently, there are 19 living species recognized in four genera. The soft-furred sengis or elephant-shrews include three genera: <em>Petrodromus</em>&#160;is monospecific,<em>&#160;Macroscelides&#160;</em>contains three species. while <em>Elephantulus </em>contains 11 species. The four species of giant sengis belong to the genus <em>Rhynchocyon&#160;</em>(Rathbun 2009). The common name ""sengi"" is being used in place of elephant-shrew (with a hyphen) by many biologists to try and disassociate the Macroscelidea from the true shrews (family Soricidae) in the order Soricomorpha (Rathbun and Kingdon 2006).&#160;<br/><br/>In their revision of the genus <em>Macroscelides</em>, Dumbacher <em>et al. </em>(2012) elevated the two generally accepted subspecies in the genus (Corbet and Hanks 1968) to full species: <em>M</em>. <em>proboscideus </em>and <em>M</em>. <em>flavicaudatus</em>. A brand new species, which results in three for the genus, has been described from northwestern Namibia (Dumbacker <em>et al. </em>2014). Data found in Perrin and Rathbun (2013) is out-of-date because of the recent changes in taxonomy of this genus.<br/><br/>See <a href=""http://www.sengis.org"">www.sengis.org</a> and also <a href=""http://www.afrotheria.net"">www.afrotheria.net</a>&#160;for additional information and literature citations."
45369877,Macroscelides flavicaudatus,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Macroscelides,flavicaudatus,,,,,"Lundholm, 1955","<p>In the past the single family was included in the order Insectivora, but now the family is in the monophyletic order Macroscelidea and the newly created super-cohort Afrotheria. Currently, there are 19 living species recognized in four genera. The soft-furred sengis or elephant-shrews include three genera: &#160;<em>Petrodromus</em>&#160;is monospecific,&#160;<em>Macroscelides</em>&#160;contains three species, while <em>Elephantulus</em> contains 11 species. The four species of giant sengis belong to the genus <em>Rhynchocyon</em>&#160;(Rathbun 2009). &#160;The common name ""sengi"" is being used in place of elephant-shrew (with a hyphen) by many biologists to try and disassociate the Macroscelidea from the true shrews (family Soricidae) in the order Soricomorpha (Rathbun and Kingdon 2006).&#160;<br/><br/>In their revision of the genus <em>Macroscelides</em>, Dumbacher <em>et al.</em> (2012) elevated the two generally accepted subspecies in the genus (Corbet and Hanks 1968) to full species: <em>M</em>. <em>proboscideus </em>and <em>M</em>. <em>flavicaudatus</em>. A brand new species, which will result in three for the genus, is about to be described from northwestern Namibia (Dumbacher <em>et al.</em>&#160;2014). Data found in Perrin and Rathbun (2013) is out-of-date because of the recent change in taxonomy of the genus.</p><p><br/>See <u><a href=""http://www.sengis.org/"">www.sengis.org</a></u> and also <u><a href=""http://www.afrotheria.net/"">www.afrotheria.net</a></u>&#160;for additional information and literature citations.</p>"
45434566,Macroscelides micus,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Macroscelides,micus,,,,,"Dumbacher, Rathbun, Osborne, Griffin &amp; Eiseb, 2014","<p>In the past the single family was included in the order Insectivora, but now the family is in the monophyletic order Macroscelidea and the newly created super-cohort Afrotheria. Currently, there are 19 living species recognized in four genera. The soft-furred sengis or elephant-shrews include three genera: &#160;<em>Petrodromus</em>&#160;is monospecific, <em>Macroscelides </em>has three species, and&#160;<em>Elephantulus</em> contains 11 species. The four species of giant sengis belong to the genus <em>Rhynchocyon</em>. The common name ""sengi"" is being used in place of elephant-shrew by many biologists to try and disassociate the Macroscelidea from the true shrews (family Soricidae) in the order Soricomorpha. <br/></p><p><br/></p><p>See the <span lang=""zxx""><u><a href=""http://www.afrotheria.net/"">Afrotheria Specialist Group</a></u> web site and <span lang=""zxx""><u><a href=""http://www.sengis.org/"">www.sengis.org</a></u> for additional information.</span></p>"
4185,Ceratotherium simum,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Ceratotherium,simum,,,,,"(Burchell, 1817)","<p>While some researchers have proposed species status for both Northern (<em>Ceratotherium simum</em> <em>cottoni</em>) and Southern White Rhinoceros (hereafter White Rhino;<em> Ceratotherium simum simum</em>) (Groves <em>et al</em>. 2010), subspecies status was supported following comparison of whole mitochondrial genome sequences of&#160; four Northern and three Southern White Rhino (Harley <em>et al</em>. 2016) and comparisons of nuclear and mitochondrial markers for a much larger sample size of extant and historical specimens dating back to the nineteenth century (Moodley <em>et al.</em> 2018).&#160; Harley <em>et al</em>. (2016) estimated the time of divergence of NWR and SWR was in the range of 0.5 to 1 m years with the time of lineage splitting likely to be much more recent (possibly ~200,000 years). Eric Harley also found identical 10 base pair repeats, noting that as these tend to be unstable this is more in line with NWR being a subspecies rather than a separate species. He was critical of ""species inflation"" that can sometimes be derived using a phylogenetic approach to defining species (e.g. Mountain Zebra). A comparison of downloaded Mitochondrial DNA sequences from ten different humans revealed that modern humans differed from each other by a maximum of 0,7%. This level of difference was very similar to the 0.9% average difference he recorded between NWR and SWR and in line with treating NWR as a subspecies.&#160; Moodley&#160;<em>et al</em>.'s&#160;(2018) analysis estimated time since divergence between the two WR lineages at approximately 0.97 m years with wide confidence levels of +/- 0.5m years.&#160;Both nuclear and mitochondrial markers structured the species into two distinct populations/clades (corresponding to NWR and SWR). However, Moodley <em>et al.</em> (2018)&#160; also detected post divergence secondary contact between NWR and SWR and that this possibly occurred as recently as the last glacial maximum (14,000 to 26,000 years ago). Gene flow between the two populations will have been facilitated by grassland expansions at that time. In addition it might also prove desirable to try inter-crossing the subspecies as part of assisted reproductive efforts to recover and conserve some NWR genes. The IUCN SSC African Rhino Specialist Group continues to treat the two taxa as subspecies rather than separate species.</p>"
7140,Elephas maximus,ANIMALIA,CHORDATA,MAMMALIA,PROBOSCIDEA,ELEPHANTIDAE,Elephas,maximus,,,,,"Linnaeus, 1758","While subspecies taxonomy of <em>Elephas maximus</em> has varied among authors, the most recent treatment (Shoshani and Eisenberg 1982) recognizes three subspecies: <em>E. m. indicus</em> on the Asian mainland, <em>E. m. maximus</em> on Sri Lanka, and <em>E. m. sumatranus</em> on the Indonesian island of Sumatra. Borneo's elephants have traditionally been included in <em>E. m. indicus</em> (Shoshani and Eisenberg 1982) or <em>E. m. sumatranus</em> (Medway 1977; but see Fernando <em>et al</em>. 2003 and Cranbrook <em>et al</em>. 2008 for discussion of whether the elephants of Borneo are indigenous to the island). These subspecies designations were based primarily on body size and minor differences in coloration, plus the fact that <em>E. m. sumatranus</em> has relatively larger ears and an extra pair of ribs (Shoshani and Eisenberg 1982). The Sri Lankan subspecies designation was weakly supported by analysis of allozyme loci (Nozawa and Shotake 1990), but not by analysis of mitochondrial DNA (mtDNA) sequences (Hartl <em>et al</em>. 1996, Fernando <em>et al</em>. 2000, Fleischer <em>et al</em>. 2001,&#160;<span class=""msoIns"">Vidya <em>et al.</em> 2009</span>). However, current patterns of mtDNA variation suggest that the Sumatran subspecies is monophyletic (Fleischer <em>et al</em>. 2001), and consequently this taxon could be defined as an evolutionarily significant unit (ESU). This suggests that Sumatran elephants should be managed separately from other Asian Elephants in captivity, and is also an argument for according particularly high priority to the conservation of Sumatran elephants in the wild.&#160;Borneo's elephants have traditionally been included within <em>Elephas maximus indicus</em> (Shoshani and Eisenberg 1982) or <em>Elephas maximus sumatranus</em> (Medway 1977). However, elephants in Borneo are morphologically, and behaviourally distinct from the elephants of mainland Asia (Cranbrook <em>et al.</em>&#160;2008). Mitochondrial DNA haplotypes (mtDNA) analysis (Fernando <em>et al</em>. 2003, Sharma <em>et al.&#160;</em>2018) also confirms this and indicates that Borneo's elephants are genetically distinct from any South and Southeast Asian population and may have been isolated for over 300,000 years.&#160;<span class=""msoIns"">However, </span><span class=""msoIns"">Sharma <em>et al. </em>2018 suggests that</span><span class=""msoIns""> the best-fitting scenario involves an end-of-Pleistocene bottleneck, probably between 11,000–18,000 years ago, roughly coinciding with the end of the Last Glacial Maximum (LGM).&#160;</span>These studies may necessitate the formation of a separate subspecies <em>Elephas maximus borneensis</em>.&#160;&#160;Two other proposed subspecies <em>E. m. asurus</em> and <em>E. m. rubridens</em> are extinct. A definitive subspecific classification awaits a detailed range-wide morphometric and genetic study."
45953906,Apodemus avicennicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,avicennicus,,,,,"Darvish, Javidkar &amp; Siahsarvie, 2006",
45953968,Apomys aurorae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,aurorae,,,,,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede &amp; Steppan, 2011",
45953973,Apomys banahao,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,banahao,,,,,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede &amp; Steppan, 2011",
45953976,Apomys brownorum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,brownorum,,,,,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede &amp; Steppan, 2011",
45953991,Apomys minganensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,minganensis,,,,,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede &amp; Steppan, 2011",
45954010,Apomys sierrae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,sierrae,,,,,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede &amp; Steppan, 2011",
45954013,Apomys zambalensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,zambalensis,,,,,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede &amp; Steppan, 2011",
45954066,Archboldomys maximus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Archboldomys,maximus,,,,,"Balete, Rickart, Heaney, Alviola, M.V. Duya, M.R.M.Duya, Sosa &amp; Jansa, 2012 ",
45954204,Crocidura phanluongi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,phanluongi,,,,,"Jenkins, Abramov, Rozhnov &amp; Olsson, 2010",
45954289,Crocidura phuquocensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,phuquocensis,,,,,"Abramov, Jenkins, Rozhnov &amp; Kalinin, 2008",
45954331,Crocidura sokolovi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,sokolovi,,,,,"Jenkins, Abramov, Rozhnov &amp; Makarova, 2007",
45954341,Crocidura zaitsevi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,zaitsevi,,,,,"Jenkins, Abramov, Rozhnov &amp; Makarova, 2007",
45954361,Cryptotis aroensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,aroensis,,,,,"Quiroga-Carmona &amp; Molinari, 2012",
45954374,Myosorex bururiensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,bururiensis,,,,,"Peterhans, Hutterer, Mwanga, Ndara, Davenport, Karhagomba &amp; Udelhoven, 2010",
45954382,Myosorex gnoskei,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,gnoskei,,,,,"Peterhans, Hutterer, Kaliba &amp; Mazibuko, 2008",
45954392,Suncus hututsi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,hututsi,,,,,"Peterhans &amp; Hutterer, 2009",
45954401,Surdisorex schlitteri,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Surdisorex,schlitteri,,,,,"Peterhans, Stanley, Hutterer, Demos &amp; Agwanda, 2009",
45954406,Sylvisorex akaibei,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sylvisorex,akaibei,,,,,"Mukinzi, Hutterer &amp; Barriere, 2009",
45954439,Sylvisorex silvanorum,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sylvisorex,silvanorum,,,,,"Hutterer, Riegert &amp; Sedláček, 2009",
45955241,Euroscaptor subanura,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Euroscaptor,subanura,,,,,"Kawada, Nguyen &amp; Son, 2012",
45955965,Grammomys selousi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Grammomys,selousi,,,,,"Denys, Lalis, Lecompte, Cornette, Moulin, Makundi, Machung'u, Volobouev &amp; Aniskine, 2011",
45955968,Hylomyscus pamfi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hylomyscus,pamfi,,,,,"Nicolas, Olayemi, Wendelen &amp; Colyn, 2010",
45955979,Leopoldamys diwangkarai,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leopoldamys,diwangkarai,,,,,"Maryanto &amp; Sinaga, 2008",
45958541,Notomys robustus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,robustus,,,,,"Mahoney, Smith &amp; Medlin, 2008",
45958680,Pseudohydromys berniceae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,berniceae,,,,,"Helgen &amp; Helgen, 2009",
45958683,Pseudohydromys patriciae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,patriciae,,,,,"Helgen &amp; Helgen, 2009",
45958686,Pseudohydromys sandrae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,sandrae,,,,,"Helgen &amp; Helgen, 2009",
45958849,Rattus nikenii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,nikenii,,,,,"Maryanto, Sinaga, Achmadi &amp; Maharadatunkamsi, 2010",
45958852,Ctenomys ibicuiensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,ibicuiensis,,,,,"de Freitas, Fernandes, Fornel &amp; Roratto, 2012",
45958882,Jaculus thaleri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Jaculus,thaleri,,,,,"Darvish &amp; Hosseinie, 2005",
45958985,Dendromus lachaisei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,lachaisei,,,,,"Denys &amp; Aniskine, 2012",
45959000,Dendromus ruppi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,ruppi,,,,,"Dieterlen, 2009",
45959013,Petaurista mechukaensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Petaurista,mechukaensis,,,,,"Choudhury, 2007",
45959040,Petaurista mishmiensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Petaurista,mishmiensis,,,,,"Choudhury, 2009",
